,,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M,False Positive,False Negative
,,max_set_similairy,14,11,precomputed,word-based,n50_de_rma,"[13, 4, 5, 10, 6, 8, 10, 5, 4, 9, 12, 13, 2, 4, 9, 9, 13, 1, 0, 10, 5, 5, 2, 0, 6, 0, 5, 2, 12, 13, 6, 0, 8, 9, 4, 4, 9, 2, 13, 2, 2, 13, 5, 0, 12, 1, 12, 10, 10, 8]",282,50,5,86,196
,,max_set_similairy,14,14,precomputed,sentence-based,n50_de_rma,"[ 9  7  2 13  1  4 13 10 12 10  1  0  2 11  2  8  1  5  4 10  9  2  3 13 13
  2  3  3  7  9  2  2  1  2  7  9  2  3  2  7  3  9  3  1  3 11  2  2 10  6]",340,50,3,86,254
,,max_set_similairy,14,6,rbf,word-based,n50_de_rma,"[1, 2, 1, 1, 2, 2, 0, 1, 0, 10, 0, 3, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 10, 1, 0, 0, 0, 1, 0, 10, 2, 2, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 4, 2]",760,80,5,56,704
,,max_set_similairy,14,14,rbf,sentence-based,n50_de_rma,"[ 2  3  2  2  2  5  8  2  2  2  6  2  0 13  9 11  2  2  2  2  6 11  1  4  4
 10 12  4  3 10 10  4  2  7  3  5  3 12  1 10 11  5  2  5 11  1  0  0  2  8]",370,52,3,84,286
,,max_set_similairy,14,4,sigmoid,word-based,n50_de_rma,"[0, 4, 0, 4, 0, 4, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]",1442,112,5.5,24,1418
,,max_set_similairy,14,14,sigmoid,sentence-based,n50_de_rma,"[ 0  0  0  0  0 12  0  0  0  0  8  0  0  0  0  0  0  0 13  0  0  0  0 10 11
  7  0  6  0  1  2  0  0  0  0  9  0  3  0  4  0  0  0  5  0  0  0  0  0  0]",1358,80,1,56,1302
,,max_set_similairy,14,7,polynomial,word-based,n50_de_rma,"[13, 13, 1, 13, 13, 13, 0, 13, 4, 13, 12, 9, 9, 0, 13, 12, 13, 9, 0, 13, 0, 0, 0, 13, 13, 9, 12, 0, 12, 13, 13, 13, 13, 0, 13, 13, 0, 11, 13, 11, 11, 13, 13, 4, 12, 0, 12, 13, 13, 13]",734,72,4,64,670
,,max_set_similairy,14,14,polynomial,sentence-based,n50_de_rma,"[ 8  1  3  4 10 11  1  7 13 11 11 11  1 13  1  1  9  4 11  5 11  1 13  0  0
  0 11  0 11  0  0  0  3  0 11  0  1 11  2  0  1 11  6  0  1 13  1  1 12  1]",426,64,1,72,354
,,max_set_similairy,14,8,poly,word-based,n50_de_rma,"[10, 4, 1, 4, 10, 4, 4, 9, 13, 4, 13, 4, 10, 3, 10, 9, 9, 7, 0, 13, 7, 7, 4, 4, 10, 4, 3, 10, 13, 4, 4, 4, 4, 10, 4, 4, 4, 10, 10, 1, 9, 4, 9, 4, 13, 10, 13, 10, 13, 4]",570,70,4,66,504
,,max_set_similairy,14,14,poly,sentence-based,n50_de_rma,"[ 7  4 11  3 11  4  1  5  6  8  4  8  4 12  4  1  9  3  8 13  1  1 12  0  0
  0  0  0  4  0  0  0 11  0  4  0  4  0  2  0  1  0 10  0  1 12  4  4  8  1]",398,64,1.5,72,326
,,max_set_similairy,14,9,linear,word-based,n50_de_rma,"[10, 7, 1, 7, 7, 7, 7, 1, 7, 3, 7, 8, 3, 4, 10, 1, 7, 7, 0, 10, 7, 3, 7, 4, 8, 5, 4, 3, 7, 8, 4, 7, 7, 7, 8, 5, 12, 7, 10, 4, 7, 8, 1, 4, 7, 5, 7, 8, 1, 7]",564,56,4,80,484
,,max_set_similairy,14,14,linear,sentence-based,n50_de_rma,"[ 8  1  0  0  7  0  1  2  6 12  1 13  1  1  1  1  3  9  4 10  1  1  1  0  0
  0  1  0  1  0  0  0  0  0  1  0  1  0  0  0  1  0  5  0  1  0  1  1 11  1]",714,78,1,58,656
,,max_set_similairy,14,12,cosine,word-based,n50_de_rma,"[1, 0, 0, 13, 2, 8, 2, 5, 0, 5, 8, 9, 0, 7, 10, 5, 2, 5, 0, 5, 0, 0, 0, 6, 5, 2, 4, 0, 8, 2, 2, 2, 8, 10, 0, 1, 0, 0, 1, 0, 0, 2, 2, 0, 8, 1, 8, 12, 2, 8]",452,60,1.5,76,376
,,max_set_similairy,14,14,cosine,sentence-based,n50_de_rma,"[13  3  6  8  5  7 11  5 12  9  2  4  3  1 11  0  8  8 10  9  2  3  1  6  6
  6  0  6  3  6  6  6 13  6  3  7  3  2  1  6  0  6  5  7  0  1  3  3  9 11]",290,62,3,74,216
,,max_set_similairy,16,12,nearest_neighbors,word-based,n50_de_rma,"[14, 7, 4, 9, 11, 11, 7, 2, 12, 9, 14, 2, 7, 2, 9, 5, 7, 2, 0, 2, 12, 3, 7, 3, 14, 2, 9, 3, 14, 2, 2, 6, 11, 7, 3, 5, 9, 10, 14, 0, 10, 2, 7, 6, 14, 10, 14, 10, 4, 11]",308,50,4,86,222
,,max_set_similairy,16,16,nearest_neighbors,sentence-based,n50_de_rma,"[ 1 12  7  4  7  3 15  7  4  1 10  1  2  8  8 15  4  4  1  1  9  2  5  0  0
  6  9  0 12  6  6  0 13 13 11  3 14  6  5  6  2  3  7  6  2  5 12 12  1 15]",230,50,3,86,144
,,max_set_similairy,16,11,precomputed,word-based,n50_de_rma,"[4, 4, 2, 1, 4, 9, 4, 4, 11, 8, 4, 4, 4, 10, 12, 4, 4, 4, 0, 14, 4, 1, 4, 4, 2, 4, 9, 1, 4, 10, 5, 0, 9, 10, 4, 2, 10, 4, 4, 1, 9, 10, 4, 0, 4, 4, 4, 1, 10, 9]",654,60,3,76,578
,,max_set_similairy,16,16,precomputed,sentence-based,n50_de_rma,"[ 4  7  5  7 13  6  9 12  7  3 13 11  0  5  0  8  8  3  6  3 12  9 14  9 12
 12  9 12  1 11 12  7  4 15  7 12  7  9  0 12  9  9  1  2  9  5  0  0  3 10]",278,50,2,86,192
,,max_set_similairy,16,9,rbf,word-based,n50_de_rma,"[1, 5, 4, 8, 12, 0, 12, 12, 12, 5, 12, 10, 4, 4, 12, 12, 15, 12, 0, 12, 1, 1, 1, 4, 12, 4, 12, 5, 12, 10, 0, 12, 0, 8, 2, 0, 4, 1, 1, 5, 8, 10, 1, 1, 12, 1, 12, 12, 5, 0]",466,62,5,74,392
,,max_set_similairy,16,16,rbf,sentence-based,n50_de_rma,"[ 3  2  0  3  3  6 11  3  3  3 10  3  1  0 11  4  3  3  3  3 13 14  8  7  7
  5 13  7  2 15  5 12  3 12  2  6  2  9  8  5  4  6  3  6  4  8  1  1  3 11]",338,48,3,88,250
,,max_set_similairy,16,8,sigmoid,word-based,n50_de_rma,"[0, 4, 4, 4, 1, 4, 4, 4, 4, 6, 6, 4, 0, 0, 15, 3, 2, 0, 0, 14, 14, 4, 0, 0, 4, 0, 0, 0, 6, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 6, 0, 6, 0, 4, 4]",762,84,1.5,52,710
,,max_set_similairy,16,16,sigmoid,sentence-based,n50_de_rma,"[ 0  0  0  0  0  3  0  0  0  0 10  0  0  0  0  0  0  0 15  0  0  0  0 13  7
  1  0  8  0  5  2 12  0  0 14  6  0 11  0  4  0  0  0  9  0  0  0  0  0  0]",1232,72,1,64,1168
,,max_set_similairy,16,8,polynomial,word-based,n50_de_rma,"[0, 12, 3, 12, 6, 3, 3, 3, 6, 3, 5, 12, 3, 1, 3, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 6, 6, 3, 5, 12, 3, 15, 3, 2, 1, 0, 3, 0, 0, 3, 3, 12, 3, 0, 5, 0, 5, 6, 3, 3]",712,68,4.5,68,644
,,max_set_similairy,16,16,polynomial,sentence-based,n50_de_rma,"[ 0  2 13  4  7  3 14  9  5  3  3  3  2  2  2 14  8  6  3 12  3 14 10  1  1
  1  3  1  3  1  1  1 13  1  3  1  2  3 10  1 14  1 11  1 14 10  2  2 15 14]",364,62,1,74,290
,,max_set_similairy,16,6,poly,word-based,n50_de_rma,"[13, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 4, 0, 13, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 0, 4, 4, 4, 4, 4, 4, 4, 13, 0, 0, 9, 2, 4, 4, 4, 4, 9, 4, 4]",1358,96,3,40,1318
,,max_set_similairy,16,16,poly,sentence-based,n50_de_rma,"[10  3  9  5 12  0 14  1  4  0  0  0  3  3  3 14  7  8 15 13  0 14  3  2  2
  2  0  2  0  2  2  2  9  2  0  2  3  0 11  2 14  2  6  2 14 11  3  3  0 14]",374,62,1,74,300
,,max_set_similairy,16,9,linear,word-based,n50_de_rma,"[7, 14, 3, 1, 14, 12, 4, 4, 15, 4, 15, 1, 8, 7, 4, 4, 4, 3, 0, 4, 14, 1, 7, 4, 7, 4, 4, 1, 15, 4, 1, 1, 12, 3, 4, 4, 4, 7, 7, 4, 3, 4, 4, 1, 15, 7, 15, 4, 3, 12]",492,68,5,68,424
,,max_set_similairy,16,16,linear,sentence-based,n50_de_rma,"[11  0  1  5 10  3  0  4  8 14  3 15  0  1  0  0  9  6 13  7  0  0  1  3  3
  3  3  3  0  3  3  3  3  3  0  3  0  3  1  3  0  3  2  3  0  1  0  0 12  0]",536,76,1,60,476
,,max_set_similairy,16,1,cosine,word-based,n50_de_rma,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2364,136,50,0,2364
,,max_set_similairy,16,16,cosine,sentence-based,n50_de_rma,"[ 4  6 11  0  2  9  1  2 12 13  3  7  3  3  1 14  0  0 10 13 14  3  8  5  5
 11 11  5  6  9 11 11  4 15  6  9  6 11  8 11  3  9  2  9  3  8  3  3 13  1]",244,56,3,80,164
,,max_set_similairy,18,15,nearest_neighbors,word-based,n50_de_rma,"[17, 10, 14, 14, 13, 8, 14, 14, 5, 3, 16, 14, 8, 5, 5, 8, 14, 8, 0, 14, 14, 7, 8, 6, 17, 6, 10, 7, 16, 2, 8, 14, 8, 8, 2, 5, 15, 14, 17, 3, 8, 2, 14, 4, 16, 11, 16, 3, 8, 8]",358,48,2,88,270
,,max_set_similairy,18,18,nearest_neighbors,sentence-based,n50_de_rma,"[ 1  8  7  3 13  5  4 15  8  1 17  1  6 11 11 14  3  3  1 15 14  8  6  0 10
  9  6  0  2 12 12  0  1  0  2  9 16 12  7 12  6  5 15  9  6  7  2  8 15  4]",214,46,3,90,124
,,max_set_similairy,18,9,precomputed,word-based,n50_de_rma,"[6, 5, 0, 2, 10, 2, 2, 0, 15, 5, 5, 15, 2, 4, 0, 2, 2, 1, 0, 2, 2, 2, 2, 5, 5, 1, 5, 4, 5, 2, 2, 15, 2, 10, 2, 0, 0, 6, 6, 0, 12, 2, 0, 0, 5, 6, 5, 4, 2, 2]",510,60,3,76,434
,,max_set_similairy,18,18,precomputed,sentence-based,n50_de_rma,"[ 4 17  2  8 16 10  1  7  2  3 16 11  2 17 12  9  9  7 10  7  3  6 14  6  3
  3  6 17 13 11 13  0  4 15  8 11  8  6 12  8  6  6 13 16  5 17  2  3  7  6]",226,48,2.5,88,138
,,max_set_similairy,18,7,rbf,word-based,n50_de_rma,"[16, 10, 2, 16, 2, 13, 5, 2, 12, 10, 10, 2, 0, 0, 10, 10, 10, 10, 0, 10, 16, 10, 10, 10, 10, 10, 0, 10, 10, 13, 10, 0, 13, 13, 10, 0, 10, 10, 16, 10, 10, 13, 2, 0, 10, 10, 10, 10, 10, 13]",800,70,5,66,734
,,max_set_similairy,18,18,rbf,sentence-based,n50_de_rma,"[ 2 15  2  2  2  0  8  2  2  2 13  2  7  9  8  1  2  2  2  2 11 16 12  4  4
  3 11  4 17  3  3  6  2  6  5  0  5 10 12  3  1 14  2  0  1 12  7  9  2  8]",352,48,2,88,264
,,max_set_similairy,18,6,sigmoid,word-based,n50_de_rma,"[8, 11, 6, 9, 6, 11, 9, 6, 6, 15, 11, 11, 0, 6, 6, 6, 0, 6, 0, 6, 6, 6, 0, 11, 6, 6, 6, 0, 11, 6, 6, 6, 11, 6, 6, 6, 6, 0, 8, 0, 0, 6, 6, 6, 11, 0, 11, 11, 11, 11]",794,76,5.5,60,734
,,max_set_similairy,18,18,sigmoid,sentence-based,n50_de_rma,"[ 1  1  1  1  1  9  1  1  1  1 15  1  1  1  1  1  1  1 13  1  1  1  1 12 11
  8  1  4 16  6  2  0  1  1  7 10  1 14  1  5  1 17  1  3  1  1  1  1  1  1]",1110,66,1,70,1040
,,max_set_similairy,18,6,polynomial,word-based,n50_de_rma,"[3, 8, 3, 8, 8, 3, 11, 3, 3, 3, 11, 3, 3, 3, 3, 3, 4, 3, 0, 3, 9, 9, 3, 0, 3, 3, 0, 3, 11, 3, 3, 3, 3, 0, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 11, 3, 11, 3, 3, 3]",1132,84,4,52,1080
,,max_set_similairy,18,18,polynomial,sentence-based,n50_de_rma,"[13  3  0  4  5  1  8 11  2 17  6 17  3  0  3  3 15 10 17 17  6  3 14 16 16
 16  6 16  3 16 16 16  9 16  3  1  3  6 12 16  3  1  7  1  3 14  3  3 17  8]",316,62,1,74,242
,,max_set_similairy,18,9,poly,word-based,n50_de_rma,"[14, 4, 7, 14, 14, 14, 5, 1, 14, 14, 14, 5, 7, 1, 9, 2, 14, 1, 0, 1, 7, 2, 7, 2, 2, 11, 2, 2, 14, 5, 14, 14, 14, 14, 2, 9, 14, 14, 14, 5, 14, 5, 2, 2, 14, 14, 14, 14, 14, 14]",658,76,4,60,598
,,max_set_similairy,18,18,poly,sentence-based,n50_de_rma,"[13  2 16  5  7  0  9 10  1 17  3 17  2 16  2  2 12  8 17 15  3  2  4  0  0
  0  3  0  2  0  0  0  6  0  2  0  2  3 11  0  2  0 14  0  2  4  2  2 17  9]",372,66,1,70,302
,,max_set_similairy,18,1,linear,word-based,n50_de_rma,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2364,136,50,0,2364
,,max_set_similairy,18,18,linear,sentence-based,n50_de_rma,"[ 8  0  0  7 10  6 11  3  5 16  6 17  0  0  0  0 14  4 13 15  6  0  0  6  6
  6  6  6  0  6  6  6  2  6  0  6  0  6  1  6  0  6  9  6  0  0  0  0 12 11]",552,74,1,62,490
,,max_set_similairy,18,12,cosine,word-based,n50_de_rma,"[10, 17, 3, 17, 12, 1, 6, 4, 0, 7, 12, 12, 12, 2, 8, 3, 3, 4, 0, 4, 1, 1, 1, 1, 1, 1, 1, 6, 12, 1, 1, 12, 1, 8, 5, 8, 12, 10, 10, 3, 12, 1, 12, 0, 12, 3, 12, 3, 12, 1]",408,62,3,74,334
,,max_set_similairy,18,18,cosine,sentence-based,n50_de_rma,"[ 4  6  0 14  1  3 15  1 13  5 16  7  9  9  9 17 14 14 11  5 17  2 12  8  8
  8  2 10  2  3  8 10  4 10  6  3  6  2 12  8  2  3  1  3  2 12  9  9  5 15]",218,50,3,86,132
,,max_set_similairy,20,11,nearest_neighbors,word-based,n50_de_rma,"[16, 0, 0, 16, 2, 6, 5, 0, 16, 2, 18, 2, 2, 2, 16, 2, 6, 6, 0, 6, 5, 2, 2, 5, 0, 2, 2, 2, 18, 4, 2, 14, 6, 2, 9, 0, 3, 2, 16, 0, 2, 4, 0, 0, 18, 14, 18, 0, 7, 6]",454,52,3,84,370
,,max_set_similairy,20,20,nearest_neighbors,sentence-based,n50_de_rma,"[ 4  6  0 10  0  7  2  3  6  3 13  4  8  5  5 11 10 10  4  3 11 18 14 15 13
  1 15 12  9  1  1 12  4 12 16  7 18 17  4 17  6  7  3  1  8 14 19  6  3  2]",196,46,2,90,106
,,max_set_similairy,20,13,precomputed,word-based,n50_de_rma,"[5, 3, 15, 15, 15, 17, 8, 1, 14, 10, 17, 15, 15, 10, 1, 1, 15, 1, 0, 1, 18, 1, 2, 6, 15, 10, 6, 1, 17, 9, 1, 17, 17, 3, 15, 1, 3, 5, 5, 1, 15, 9, 3, 1, 17, 5, 17, 18, 17, 17]",364,56,2,80,284
,,max_set_similairy,20,20,precomputed,sentence-based,n50_de_rma,"[16  3  8  9 18  1  8  6 19  9 18  5  8  3 15  0  0  2  1  4 17 11 17  6 17
 17  3 13 10  5 12 11 16 11  9  8  9  6 16  9 11  6 10  7  5  3  8 15  4 14]",210,44,2,92,118
,,max_set_similairy,20,7,rbf,word-based,n50_de_rma,"[2, 2, 1, 1, 1, 1, 6, 2, 6, 6, 2, 2, 1, 1, 1, 1, 2, 1, 0, 7, 6, 6, 1, 1, 1, 1, 5, 2, 2, 7, 1, 3, 1, 1, 1, 1, 5, 2, 2, 1, 2, 7, 1, 1, 2, 2, 2, 1, 2, 1]",794,68,3,68,726
,,max_set_similairy,20,20,rbf,sentence-based,n50_de_rma,"[ 0 11  0  0  0 17  8  0  0  0 19  0  5  9  8 10  0  0  0  0 10 16 18 13  7
  4 14 13  1  4  4  6  0  6  1  3  1 12 15  4  2 17  0  3  2 15  5  5  0  8]",340,50,2,86,254
,,max_set_similairy,20,5,sigmoid,word-based,n50_de_rma,"[0, 19, 19, 1, 0, 0, 15, 1, 0, 12, 19, 1, 0, 0, 1, 1, 19, 1, 0, 1, 19, 19, 0, 1, 19, 19, 19, 19, 19, 15, 0, 19, 0, 19, 19, 0, 19, 0, 0, 1, 15, 15, 0, 0, 19, 0, 19, 1, 19, 0]",730,68,10,68,662
,,max_set_similairy,20,20,sigmoid,sentence-based,n50_de_rma,"[ 0  0  0  0  0  7  0  0  0 19 11  0  0  0  0  0  0  0 17  0  0  0  0 13 15
  5  0  1 16  9  3  8  0  0 12  6 18  4  0 10  0 14  0  2  0  0  0  0  0  0]",988,64,1,72,916
,,max_set_similairy,20,10,polynomial,word-based,n50_de_rma,"[6, 9, 8, 9, 9, 14, 9, 8, 14, 9, 6, 9, 8, 6, 9, 2, 3, 4, 0, 11, 11, 1, 6, 9, 9, 2, 9, 1, 6, 6, 9, 9, 14, 9, 2, 6, 6, 6, 6, 6, 9, 6, 8, 1, 6, 6, 6, 9, 1, 14]",530,60,3.5,76,454
,,max_set_similairy,20,20,polynomial,sentence-based,n50_de_rma,"[17  3  7 11  8 15  2 14  4  9  1  9  3  3  3  0 10 12  9  9  0 18 13  1  1
  1  1  1  3  1  1  1  6 15  3 15  3  1  5  1 18 15 16 15 18 13  3  3  9 19]",294,62,1,74,220
,,max_set_similairy,20,8,poly,word-based,n50_de_rma,"[3, 0, 3, 0, 3, 3, 3, 15, 14, 3, 3, 3, 2, 0, 3, 0, 0, 3, 0, 15, 3, 3, 1, 6, 3, 3, 2, 3, 3, 15, 3, 5, 3, 6, 3, 3, 15, 3, 3, 0, 3, 15, 6, 0, 3, 3, 3, 0, 0, 3]",858,74,2.5,62,796
,,max_set_similairy,20,20,poly,sentence-based,n50_de_rma,"[18  2  8  9 10 17  3 12  4  5  2  5  2 19  2 15 11 13  5  5 15  1 14  0  0
  0 15  0  2  0  0  0  7  0  2 17  2 17  6  0  1 17 16 17  1 14  2  2  5  3]",270,58,1,78,192
,,max_set_similairy,20,9,linear,word-based,n50_de_rma,"[6, 14, 2, 2, 5, 1, 6, 5, 6, 6, 14, 2, 2, 0, 0, 14, 6, 5, 0, 5, 2, 2, 2, 3, 1, 6, 6, 6, 14, 2, 1, 6, 1, 11, 3, 0, 14, 6, 6, 0, 9, 2, 3, 0, 14, 6, 14, 6, 6, 1]",438,56,5,80,358
,,max_set_similairy,20,20,linear,sentence-based,n50_de_rma,"[14  2 10  9  7  0  4 11  3 19  0 18  2  2  2 16  5  1 17 15 16  2  2  0  0
  0  0  0  2  0  0  0  6  0  2  0  2  0  8  0  2  0 12  0  2  2  2  2 13  4]",464,74,1,62,402
,,max_set_similairy,20,10,cosine,word-based,n50_de_rma,"[10, 10, 10, 15, 10, 10, 10, 10, 15, 15, 15, 12, 8, 8, 10, 3, 8, 12, 0, 12, 10, 10, 8, 8, 3, 8, 8, 8, 15, 8, 10, 15, 10, 8, 10, 5, 8, 8, 10, 8, 1, 8, 6, 3, 15, 10, 15, 17, 10, 10]",564,72,2,64,500
,,max_set_similairy,20,20,cosine,sentence-based,n50_de_rma,"[12  5  7 15  4  0 11  4 14  3 16  6 17  8 11  1 15 15 13  3  1  2  8  7  7
  7  2  5  5 19  7 10 12 10  5 19  5 19  8  9  2  5  4 18  2  8 17 17  3 11]",202,50,2.5,86,116
,,max_set_similairy,22,15,nearest_neighbors,word-based,n50_de_rma,"[12, 8, 2, 9, 18, 3, 2, 4, 12, 2, 2, 8, 3, 4, 11, 11, 14, 4, 0, 4, 19, 2, 11, 0, 20, 0, 4, 2, 2, 3, 3, 13, 3, 7, 4, 2, 11, 11, 12, 11, 11, 3, 11, 4, 2, 4, 2, 10, 2, 3]",340,62,1,74,266
,,max_set_similairy,22,22,nearest_neighbors,sentence-based,n50_de_rma,"[14 13  8  6  8  3  6  1  5 14 21 14 11  0  0  4  1  1 14  1  4  4 15 19  2
 10 19  2 20  2 10  2 14  7 12  3 16 10 14  9  5  3  1 10 17 15 18  5  1  6]",206,48,2,88,118
,,max_set_similairy,22,15,precomputed,word-based,n50_de_rma,"[9, 2, 1, 17, 10, 15, 18, 1, 17, 18, 3, 18, 3, 1, 3, 17, 18, 7, 0, 18, 4, 4, 4, 18, 15, 13, 9, 8, 3, 18, 4, 10, 15, 18, 12, 3, 18, 8, 9, 1, 8, 18, 1, 1, 3, 9, 3, 20, 18, 15]",322,48,3,88,234
,,max_set_similairy,22,22,precomputed,sentence-based,n50_de_rma,"[ 7  4  2  4 10  6  4  3  2  9 10 17  2 19  1  8  8 11  6 11  9  1  7 16  5
  9 10 13 21  7  0 15  7 10  9  2 12  7  9 20 19  7 21 14 17 17  2  6 11 18]",208,46,2,90,118
,,max_set_similairy,22,9,rbf,word-based,n50_de_rma,"[18, 1, 3, 1, 12, 3, 3, 3, 18, 3, 12, 19, 3, 3, 18, 3, 3, 3, 0, 3, 8, 3, 3, 3, 18, 3, 3, 3, 12, 8, 2, 3, 3, 19, 2, 2, 2, 3, 18, 3, 3, 8, 3, 3, 12, 14, 12, 2, 18, 3]",726,70,3,66,660
,,max_set_similairy,22,22,rbf,sentence-based,n50_de_rma,"[ 1 18  1  1  1 14 17  1  1  1  7  1  2 18 12 11  1  1  1  1 11 11 19 13  9
  4 16 13  5  4  4 10  1 10  6  8  6 15 21  4  3 20  1  8  3 21  2  0  1 17]",336,48,2,88,248
,,max_set_similairy,22,11,sigmoid,word-based,n50_de_rma,"[3, 14, 9, 17, 14, 14, 14, 12, 14, 17, 17, 1, 14, 1, 0, 14, 18, 14, 0, 17, 14, 14, 3, 14, 14, 10, 1, 14, 17, 17, 11, 1, 14, 17, 14, 0, 12, 3, 3, 0, 5, 17, 3, 0, 17, 3, 17, 14, 14, 14]",530,58,2,78,452
,,max_set_similairy,22,22,sigmoid,sentence-based,n50_de_rma,"[ 0  0  0  0  0  5  0  0  0 21  3  0  2  0  0  0  0  0 20  0  0  0  0 18 12
  4 19 10 16  7  9 15  0  0  6 13  8 17  0  1  0 14  0 11  0  0  0  0  0  0]",870,64,1,72,798
,,max_set_similairy,22,11,polynomial,word-based,n50_de_rma,"[9, 9, 3, 3, 9, 9, 19, 3, 5, 5, 1, 9, 6, 9, 9, 1, 8, 3, 0, 3, 9, 3, 9, 9, 7, 9, 3, 3, 1, 18, 5, 3, 9, 9, 1, 3, 7, 9, 9, 0, 2, 18, 9, 1, 1, 3, 1, 9, 9, 9]",580,56,2,80,500
,,max_set_similairy,22,22,polynomial,sentence-based,n50_de_rma,"[19  3  7 14 12  2  4 15  0  1  3  1  3 20  3  9 16 13  1  1  5 21 10 17 17
 17  5 17  3 17 17 17  8  2  3  2  3 17 11 17 21  2 18  2 21 10  3  3  1  6]",260,60,1,76,184
,,max_set_similairy,22,11,poly,word-based,n50_de_rma,"[1, 5, 9, 2, 4, 19, 16, 2, 14, 16, 2, 5, 2, 2, 5, 1, 21, 2, 0, 2, 19, 16, 1, 2, 7, 2, 2, 2, 2, 1, 2, 2, 19, 19, 2, 1, 5, 1, 1, 2, 2, 1, 5, 1, 2, 1, 2, 2, 5, 19]",576,68,1,68,508
,,max_set_similairy,22,22,poly,sentence-based,n50_de_rma,"[19  1  4 10 11 20  3 17 13  2  9  2  1 21  1  7 14 12  2  2  9 16 15  0  0
  0  9  0  1  0  0  0  8 20  1 20  1  9  6  0 16 20 18 20 16 15  1  1  2  5]",238,60,1,76,162
,,max_set_similairy,22,11,linear,word-based,n50_de_rma,"[0, 9, 0, 2, 19, 15, 8, 0, 9, 2, 0, 3, 3, 3, 0, 3, 0, 4, 0, 4, 0, 0, 0, 0, 0, 12, 2, 2, 0, 2, 15, 0, 15, 17, 0, 0, 21, 0, 0, 0, 17, 2, 0, 0, 0, 0, 0, 0, 0, 15]",748,74,2,62,686
,,max_set_similairy,22,22,linear,sentence-based,n50_de_rma,"[11  0 12  7 10  4  3 13  5 21  0 20  0  2  0 15  9 16 19 17  0  0  2  4  4
  4  4  4  0  4  4  4  6  4  0  4  0  4  8  4  0  4 14  4  0  2  0  0 18  1]",422,68,1,68,354
,,max_set_similairy,22,13,cosine,word-based,n50_de_rma,"[21, 20, 4, 12, 21, 1, 9, 21, 21, 2, 2, 21, 3, 11, 21, 15, 11, 15, 0, 21, 12, 11, 3, 7, 9, 10, 4, 3, 2, 9, 1, 4, 1, 7, 9, 7, 4, 3, 21, 3, 3, 9, 21, 4, 2, 20, 2, 21, 12, 1]",292,54,3,82,210
,,max_set_similairy,22,22,cosine,sentence-based,n50_de_rma,"[10  8  8 11  5  6 16  5  9  3 13  0 18 21 16 12 11 11  2  3 12 18  4  6 15
  6  1 20 17  6 19  7 10  7  8  6  8  6 21  8  1  4  5 14  1 21 18 18  3 16]",196,48,2,88,108
,,max_set_similairy,24,12,nearest_neighbors,word-based,n50_de_rma,"[3, 3, 3, 3, 0, 10, 9, 9, 0, 6, 2, 3, 3, 3, 20, 15, 8, 9, 0, 9, 16, 10, 3, 6, 6, 6, 6, 3, 2, 3, 8, 4, 10, 10, 0, 2, 9, 3, 3, 3, 3, 3, 9, 0, 2, 3, 2, 4, 23, 10]",420,60,3.5,76,344
,,max_set_similairy,24,24,nearest_neighbors,sentence-based,n50_de_rma,"[ 5 18 13 17  7  6 17 11 23  5  2  5 10  4  4  0 17 11  5 11  0  0  1  3  2
  3  3  2 20 22  3 16  5 16 15  3 14  8 13 21  9  6 11  6 12  1 13 19 11 17]",200,44,1,92,108
,,max_set_similairy,24,10,precomputed,word-based,n50_de_rma,"[4, 21, 1, 23, 17, 0, 17, 0, 5, 15, 10, 5, 17, 1, 10, 4, 17, 0, 0, 0, 5, 5, 4, 2, 21, 2, 10, 17, 10, 17, 0, 17, 0, 5, 0, 4, 17, 4, 4, 1, 21, 17, 4, 4, 10, 4, 10, 5, 2, 0]",360,60,4.5,76,284
