Unique ID,Text: Verbatim
3OB0CAO74I0C5FRW5MYZPJ1I0UWYHT,one of the most innovative thing
3OCHAWUVGPVE702U6BFUJXA1Q5JKXQ,"Segways everywhere, that you can rent and park at multiple stations. Sort of like how some places do this with bicycles, but with some kind of GPS thing that would make it useless outside a certain radius, to avoid theft. Also make them trackable, in case someone decides to try to take one home to disable that GPS chip."
3OCHAWUVGPVE702U6BFUJXA1Q5SXKC,A circular bicycle that everyone pedals together.
3OCHAWUVGPVE702U6BFUJXA1QXNXKR,there are no trains in my city
3OE22WJIGJZ81Z6UEBO4VCN6V8CQU8,"My idea is matter transportation.  A portal in every home, or at least in every neighborhood.  Science fiction?...true, but I think it will be done some day."
3OE22WJIGJZ81Z6UEBO4VCN6VHXUQF,"I would like for a train to be in my neighborhood.   IT would go right down the sides of our main streets.   There is a train currently, but you have to drive far to it.   There should be more trains, not just one or two."
3OE22WJIGJZ81Z6UEBO4VCN6VHYQUC,A subway could be useful in my neighbourhood.  The roads are very congested and it would be a solution for quicker commutes.
3OE22WJIGJZ81Z6UEBO4VCN6VPDUQB,"ROAD WAYS - CAR TRANSPORT IS BEST FREE FROM POLLUTION AND ACCIDENTS 
http://postimg.org/image/kihkw2291/"
3OF2M9AATHZ3CV297T3FGIQCYTKZKH,use self-driving cars to get to different parts of the city
3OF2M9AATHZ3CV297T3FGIQCYXMKZC,Have a system of moving sidewalks that has chairs (with seatbelt for safety) mounted to it. People can just sit down and be transported quickly throughout the city.
3OHYZ19UGDGL1EFGTTF966GC9LOOA6,In my neighborhood i imagine a trolley on solar powered magnetic train tracks. This keeps the trolley moving at all times but keeps anyone from getting hurt like children.
3OHYZ19UGDGL1EFGTTF966GC9P7OAX,a great discover for human
3OHYZ19UGDGL1EFGTTF966GC9P8AOK,"a subway type system that would have personal cars for people.  after typing in your destination, the car you were in would choose the quickest route within the city system of tracks permitted to get you to your destination. futuristic."
3OHYZ19UGDGL1EFGTTF966GC9RLAO1,A bicycle-only highway.
3OJSZ2ATDT7HA2B0HB7QN9EVRA9577,Trains! We have freight trains that go in and out of the city but no actual passenger trains. This is ridiculous and could make long distance travel far easier and cheaper. Throw a few passenger trains on the line and get the cars off of I-4!
3OJSZ2ATDT7HA2B0HB7QN9EVRCE75I,"I have no problem visualizing a new mode of transportation in my neighborhood. Years ago coal trains ran behind my house and the old gully is still there where the tracks were. Would love to see them back again, but it will never happen."
3OJSZ2ATDT7HA2B0HB7QN9EVRMH573,Shopper's express using green technology that only operates on the main state highway--like a trolley.
3OJSZ2ATDT7HA2B0HB7QN9EVRMX75L,"There should be a completely separate bike lane that runs throughout the city, and is plowed even during the winter.  Currently the biking situation isn't too bad, but there are areas where it is hard to feel safe with cars passing by too closely.  During the winter, it is impossible to bike due to snow in the bike lanes"
3OLF68YTNACRV12NUQWJJC7YHC0FAY,I think it would be really intriguing to have a bus with personal rooms. These buses would be useful for traveling long distances.
3OLF68YTNACRV12NUQWJJC7YHH4AF7,"A moving sidewalk - like the ones you would see in an airport to help expedite movement between terminals.  Around my area there are a lot of close shops, so people could walk, but getting loads of bags home would be difficult.  Having mechanical walkways would enable people to do their shopping but reduce their need to use cars, and at the same time set all their bags down so they don't have to figure out how to lug them home, especially if they've purchased something heavy.  It could also allow people to get where they need to go faster, if they continue to walk along the moving sidewalk.  They could sit alongside regular sidewalks, so people who still wanted to go out for a walk and get some fresh air could do so.  The mechanical/moving sidewalks would be made out of metal, look like a flat escalator, have hand railings, and each side of the road would have a sidewalk that goes the same way as traffic."
3OLF68YTNACRV12NUQWJJC7YHXSFAW,I would like to see jetpacks so people can go long distances in a short amount of time without relatively much traffic. The cost would hopefully be relatively cheap as well once they were mass produced.
3OLQQLKKNT0AQG5VTLPQUTPHV5FEJ9,"autonomous three wheeled mini vehicles on demand. You log onto your account from your computer, select your departure time and draw your route. A vehicle is dispatched to you immediately, you just need to go outside, get in, and it will take you wherever according to your pre-programmed route."
3OLQQLKKNT0AQG5VTLPQUTPHVGYEJE,How about a lift service through the air.
3OLQQLKKNT0AQG5VTLPQUTPHVGYJEJ,"Include a walking/biking outlook (temperature, weather, wind, ozone) for the local newscasters to encourage walking/biking to work, errands, etc."
3ON104KXQL7E4Y81BEWSAX7YKNLW4T,I would like to see a solar powered train system
3ON104KXQL7E4Y81BEWSAX7YKW8W4Y,there will be driver-less cars and a lite rail system. There will still be some (free) bus transportation to fill in the gaps and help negate the need for new roads
3OONKJ5DKDUQKOK8Z7F51H0IRG5OBN,"Where I live live there aren't very many ways to get around. You can walk, ride a bike or drive some sort of vehicle. Our town is really small so there are no trains or trollys. We have one single taxi for a taxi service."
3OS46CRSLGAF4WCA4SKBLT8Y9MUV66,"The neighborhood I live in has alley ways behind our properties. So when getting kids to school in our town, we could have some sort of trolley or train-like vehicle that could go up and down the alleys picking up the kids. This would be quick and efficient and the kids would want to go to school because it would be fun and exciting."
3OSWBBLG1F86TUWKEUT7FKFB62EDXA,"My neighborhood currently has no bike lanes, so I would imagine a system with renewable transportation integrated into the layout. Spaces for bikes, electric car re-charging stations, etc."
3OSWBBLG1F86TUWKEUT7FKFB62JDXF,I would like a teleporting system that can instantly take you from place to place
3OSWBBLG1F86TUWKEUT7FKFB6R5XDZ,An underground walkway would be useful in my neighbourhood because you would not need to stop traffic to cross the street.
3OSWBBLG1F86TUWKEUT7FKFB6ZXXD7,"I think it would be nice to have enclosed jetpacks to commute with.  You would be inside a climate controlled bubble, but would be able to fly above the ground and vehicle traffic and go to work.  I dream about this sometimes when I'm stuck in traffic."
3OUYGIZWR897L1TZGRVV609PA11P0K,Hovering cars.
3OUYGIZWR897L1TZGRVV609PAEU0PE,Rentable bicycles.  Two or three locations where individuals can rent and return bicycles for a small fee.  The locations probably don't even need someone to watched the bikes if there is some kind of gps locater built in and a cash/credit operated locking mechanism.
3OUYGIZWR897L1TZGRVV609PAW50PP,Tubes that fly you around really fast like. It would be free and you could feel air wishing by you.
3OVHNO1VE7CVYPWZFCHSC5VME2HDZC,Automated driverless car systems - eliminate car ownership and use a network of public self-driving cars to travel
3OVHNO1VE7CVYPWZFCHSC5VME2NZD4,"Instead of a gym, people looking to lose weight could lease pedi-cabs and offer rides similar to Uber."
3OVHNO1VE7CVYPWZFCHSC5VMEPLZDC,"I live in an area where there are a lot of senior citizens so driving can sometimes be scary, and I think this city would greatly benefit from public transportation. However, I think something that would benefit the environment would be the most helpful, so I think pushcarts would be a lot of fun, or even horse drawn carriages. Not only would these be better for the environment, but I think the older people would appreciate the old-fashioned nature of such public transport systems."
3OVHNO1VE7CVYPWZFCHSC5VMEZVZD6,"I'd like to see a Segway-type transporter that the driver steps into a capsule and navigates to their destination. This would require standing, so people would use it for short trips or if seated, perhaps could hold two people."
3OVR4I9USQU9K1CFZ5XMI8PCWEJ4QW,"Using electrics cars as the main source of transportation. By using renewable energy as a way to recharge the cars, we would dramatically change the way we use energy for the better."
3OWEPKL08ANL0RH6LB3CHQEHICEN7I,Bike or scooter sharing for each block. Each neighbor would contribute a monthly fee.
3OWEPKL08ANL0RH6LB3CHQEHIVF7N5,In my neighborhood it would be like a monorail system. Something that you could get on at one stop and take it to another are you would want to go. Connecting locations you would visit.
3OXV7EAXLF1VSNARKIE52YGFIDB36D,"Personal transport is very important. childrens go to school.
 Motorcycle/ Scooter is very useful."
